masses      stau_mix      LO_data      NLO_data      NLO_err      Alpha_err      time_elapsed
2.03250e+03 1.03230e-02 1.01940e-05 1.12836e-05 2.40724e-06 1.68659e-11 9.32371e+04
2.38610e+03 9.99970e-01 3.56943e-06 3.79536e-06 1.23751e-06 -6.72495e-08 9.32371e+04
1.05620e+03 2.52950e-03 2.73230e-03 2.99211e-03 1.90637e-04 -9.53995e-05 9.32371e+04
1.00860e+03 9.61500e-01 7.86703e-03 9.22650e-03 6.32634e-04 8.21601e-05 9.32371e+04
1.25560e+02 9.99560e-01 1.01690e+02 1.27653e+02 5.18135e+00 -2.66676e+00 9.32371e+04
2.84610e+03 1.48810e-01 1.49060e-07 1.64928e-07 9.10621e-08 -8.07834e-09 9.32371e+04
2.01740e+03 9.99980e-01 2.57323e-05 2.93428e-05 6.17347e-06 1.78999e-07 9.32371e+04
8.72140e+02 1.00000e+00 2.21035e-02 2.42567e-02 1.64378e-03 1.26197e-03 9.32371e+04
2.72520e+03 9.99960e-01 6.00408e-07 6.51689e-07 2.63676e-07 -5.06217e-08 9.32371e+04
2.16860e+03 9.99880e-01 1.14726e-05 1.25845e-05 3.17087e-06 -2.24615e-07 9.32371e+04
1.98840e+02 9.99990e-01 1.93527e+01 2.35828e+01 1.07328e+00 -2.86376e-01 9.32371e+04
1.54620e+03 9.25720e-03 1.43487e-04 1.56551e-04 2.00234e-05 5.38445e-06 9.32371e+04
1.44920e+03 1.00000e+00 6.14813e-04 7.16586e-04 5.72452e-05 9.97583e-07 9.32371e+04
1.35660e+03 -1.99230e-02 4.14102e-04 4.93703e-04 4.42753e-05 -1.39411e-05 9.32371e+04
2.72610e+03 9.99880e-01 5.78558e-07 6.41966e-07 2.76551e-07 -6.08448e-08 9.32371e+04
1.79830e+03 5.08260e-03 3.49594e-05 3.89683e-05 6.19798e-06 1.22536e-08 9.32371e+04
2.10690e+03 -7.98060e-03 6.83146e-06 7.75400e-06 1.76740e-06 2.50938e-07 9.32371e+04
1.83620e+03 8.23050e-04 2.95219e-05 3.31084e-05 5.36137e-06 -2.01511e-06 9.32371e+04
4.61460e+02 7.07090e-04 2.44679e-01 2.85075e-01 9.09865e-03 -1.07580e-02 9.32371e+04
2.71820e+03 9.99860e-01 6.26574e-07 6.79737e-07 2.83197e-07 -6.62665e-08 9.32371e+04
7.94480e+02 -3.97530e-03 1.58161e-02 1.72263e-02 1.16400e-03 -3.71769e-04 9.32371e+04
5.05170e+02 3.62610e-03 1.59241e-01 1.93512e-01 8.40230e-03 -4.59854e-03 9.32371e+04
3.07220e+03 9.99970e-01 1.04209e-07 1.14167e-07 5.63933e-08 -8.82194e-09 9.32371e+04
9.96960e+02 1.00000e+00 9.19588e-03 1.06434e-02 7.43986e-04 2.41732e-04 9.32371e+04
