masses      stau_mix      LO_data      LO_err      NLO_data      NLO_err      Alpha_err      time_elapsed
2.77600e+02 1.00000e+00 5.48028e+00 0.00000e+00 6.65471e+00 2.99537e-01 9.03866e-03 1.09633e+05
5.31290e+02 1.00000e+00 3.25070e-01 0.00000e+00 3.79938e-01 1.91517e-02 -1.44759e-02 1.09633e+05
1.83980e+03 1.00000e+00 6.87296e-05 0.00000e+00 7.23743e-05 1.36577e-05 -4.20537e-07 1.09633e+05
4.19260e+02 1.00000e+00 9.35065e-01 0.00000e+00 1.15634e+00 6.07058e-02 -1.57992e-02 1.09633e+05
2.96450e+03 1.00000e+00 1.75065e-07 0.00000e+00 1.97270e-07 9.20564e-08 -2.25779e-08 1.09633e+05
1.32670e+03 1.00000e+00 1.25710e-03 0.00000e+00 1.41605e-03 1.09581e-04 -4.76882e-05 1.09633e+05
2.77320e+03 1.00000e+00 4.72283e-07 0.00000e+00 5.22495e-07 2.20148e-07 -4.14123e-08 1.09633e+05
8.30530e+02 1.00000e+00 2.91138e-02 0.00000e+00 3.51101e-02 2.08342e-03 -5.19759e-04 1.09633e+05
2.23160e+03 1.00000e+00 8.14895e-06 0.00000e+00 9.20509e-06 2.57491e-06 1.13604e-07 1.09633e+05
5.38970e+02 1.00000e+00 3.01819e-01 0.00000e+00 3.40291e-01 1.64574e-02 -1.41249e-02 1.09633e+05
3.48730e+03 1.00000e+00 1.56452e-08 0.00000e+00 1.64282e-08 8.46503e-09 -2.24078e-09 1.09633e+05
1.25830e+03 1.00000e+00 1.80578e-03 0.00000e+00 2.15720e-03 1.93469e-04 -7.70056e-05 1.09633e+05
1.97740e+03 1.00000e+00 3.13191e-05 0.00000e+00 3.49580e-05 6.87333e-06 -6.82283e-07 1.09633e+05
3.51470e+02 1.00000e+00 2.13783e+00 0.00000e+00 2.40842e+00 1.22070e-01 5.36419e-02 1.09633e+05
8.49780e+02 1.00000e+00 2.53754e-02 0.00000e+00 3.02467e-02 2.16531e-03 3.27865e-04 1.09633e+05
1.49070e+03 1.00000e+00 4.68728e-04 0.00000e+00 5.34954e-04 5.28286e-05 -2.38014e-05 1.09633e+05
2.44490e+03 1.00000e+00 2.54766e-06 0.00000e+00 2.87530e-06 8.88909e-07 -5.59909e-08 1.09633e+05
2.95730e+03 1.00000e+00 1.76945e-07 0.00000e+00 2.01386e-07 9.87794e-08 -1.35799e-08 1.09633e+05
2.03410e+03 1.00000e+00 2.38843e-05 0.00000e+00 2.64227e-05 5.44572e-06 -7.07774e-07 1.09633e+05
2.05820e+03 1.00000e+00 2.07065e-05 0.00000e+00 2.35464e-05 4.96146e-06 -9.54423e-07 1.09633e+05
9.91730e+02 1.00000e+00 9.73329e-03 0.00000e+00 1.12125e-02 9.70454e-04 1.23023e-04 1.09633e+05
3.40980e+03 1.00000e+00 2.16452e-08 0.00000e+00 2.34360e-08 1.22102e-08 -4.01694e-09 1.09633e+05
1.00480e+03 1.00000e+00 8.97768e-03 0.00000e+00 1.02299e-02 8.43444e-04 1.11905e-03 1.09633e+05
1.88020e+03 1.00000e+00 5.31162e-05 0.00000e+00 5.77451e-05 1.01798e-05 -3.48784e-06 1.09633e+05
2.48260e+03 1.00000e+00 2.14302e-06 0.00000e+00 2.39353e-06 7.59294e-07 -1.06704e-08 1.09633e+05
2.76640e+02 1.00000e+00 5.47412e+00 0.00000e+00 6.65643e+00 3.48961e-01 -1.40854e-01 1.09633e+05
2.63020e+03 1.00000e+00 9.69219e-07 0.00000e+00 1.06612e-06 4.02276e-07 -8.57518e-08 1.09633e+05
2.04480e+03 1.00000e+00 2.19668e-05 0.00000e+00 2.43104e-05 5.25007e-06 -1.73029e-06 1.09633e+05
1.62710e+03 1.00000e+00 2.15910e-04 0.00000e+00 2.46065e-04 3.15220e-05 2.11673e-06 1.09633e+05
2.41700e+03 1.00000e+00 2.97208e-06 0.00000e+00 3.27110e-06 1.10750e-06 -1.66009e-07 1.09633e+05
3.29870e+03 1.00000e+00 3.55474e-08 0.00000e+00 3.80654e-08 1.82814e-08 -5.02717e-09 1.09633e+05
2.66400e+03 1.00000e+00 8.18552e-07 0.00000e+00 9.04519e-07 3.39997e-07 1.74136e-09 1.09633e+05
1.27810e+03 1.00000e+00 1.64938e-03 0.00000e+00 1.88439e-03 1.65076e-04 6.94677e-05 1.09633e+05
1.30790e+03 1.00000e+00 1.39850e-03 0.00000e+00 1.46879e-03 1.31890e-04 -5.47775e-05 1.09633e+05
2.97650e+03 1.00000e+00 1.64794e-07 0.00000e+00 1.81890e-07 9.13449e-08 -7.40834e-09 1.09633e+05
3.35380e+03 1.00000e+00 2.71207e-08 0.00000e+00 3.11342e-08 1.34512e-08 -3.39375e-09 1.09633e+05
6.18310e+02 1.00000e+00 1.52033e-01 0.00000e+00 1.80689e-01 1.16371e-02 -1.18733e-03 1.09633e+05
3.15850e+02 1.00000e+00 3.25774e+00 0.00000e+00 3.83920e+00 1.67915e-01 3.18714e-02 1.09633e+05
1.25320e+03 1.00000e+00 1.90781e-03 0.00000e+00 2.13602e-03 1.83926e-04 -1.02009e-04 1.09633e+05
2.24260e+03 1.00000e+00 8.09020e-06 0.00000e+00 8.66561e-06 2.31953e-06 -1.07818e-07 1.09633e+05
3.03790e+03 1.00000e+00 1.22143e-07 0.00000e+00 1.35209e-07 6.67531e-08 -6.71920e-09 1.09633e+05
3.77470e+02 1.00000e+00 1.52842e+00 0.00000e+00 1.79061e+00 8.37969e-02 -4.74668e-02 1.09633e+05
1.56250e+03 1.00000e+00 3.16006e-04 0.00000e+00 3.65450e-04 3.76289e-05 7.34453e-06 1.09633e+05
1.01200e+03 1.00000e+00 8.60058e-03 0.00000e+00 9.96166e-03 8.11052e-04 1.23681e-03 1.09633e+05
2.71520e+03 1.00000e+00 6.31540e-07 0.00000e+00 6.93281e-07 2.94464e-07 -3.59605e-08 1.09633e+05
2.05080e+03 1.00000e+00 2.12012e-05 0.00000e+00 2.31000e-05 4.86261e-06 1.05909e-06 1.09633e+05
3.93580e+02 1.00000e+00 1.23845e+00 0.00000e+00 1.52253e+00 7.43517e-02 1.25859e-02 1.09633e+05
2.34650e+03 1.00000e+00 4.39791e-06 0.00000e+00 4.84586e-06 1.48312e-06 -5.09322e-08 1.09633e+05
1.72210e+03 1.00000e+00 1.35077e-04 0.00000e+00 1.47692e-04 1.91639e-05 -1.44424e-05 1.09633e+05
1.80870e+03 1.00000e+00 8.44023e-05 0.00000e+00 9.24772e-05 1.54163e-05 2.21453e-06 1.09633e+05
2.40880e+03 1.00000e+00 3.08111e-06 0.00000e+00 3.38484e-06 1.12591e-06 -2.36107e-07 1.09633e+05
2.73330e+03 1.00000e+00 5.72798e-07 0.00000e+00 6.25213e-07 2.71433e-07 -2.50099e-08 1.09633e+05
2.21210e+03 1.00000e+00 8.82201e-06 0.00000e+00 9.84422e-06 2.87758e-06 3.79794e-07 1.09633e+05
2.48520e+03 1.00000e+00 2.13825e-06 0.00000e+00 2.30377e-06 8.65365e-07 -7.10180e-08 1.09633e+05
5.60520e+02 1.00000e+00 2.54152e-01 0.00000e+00 2.91792e-01 1.59614e-02 -1.46993e-03 1.09633e+05
2.26070e+02 1.00000e+00 1.18341e+01 0.00000e+00 1.45740e+01 7.49158e-01 -2.15080e-01 1.09633e+05
1.09490e+03 1.00000e+00 4.84066e-03 0.00000e+00 5.74213e-03 4.17700e-04 8.39306e-05 1.09633e+05
1.19050e+03 1.00000e+00 2.77199e-03 0.00000e+00 3.23442e-03 2.28622e-04 -1.97071e-04 1.09633e+05
3.02700e+03 1.00000e+00 1.29416e-07 0.00000e+00 1.43840e-07 7.26857e-08 -1.48231e-08 1.09633e+05
1.64710e+03 1.00000e+00 1.92286e-04 0.00000e+00 2.21841e-04 2.70886e-05 -4.82115e-06 1.09633e+05
3.66610e+02 1.00000e+00 1.68077e+00 0.00000e+00 2.08997e+00 1.02849e-01 -2.92429e-02 1.09633e+05
1.86000e+03 1.00000e+00 6.34344e-05 0.00000e+00 6.63965e-05 1.08071e-05 3.49081e-06 1.09633e+05
7.06920e+02 1.00000e+00 7.31696e-02 0.00000e+00 8.73867e-02 3.98167e-03 -2.13919e-03 1.09633e+05
3.43660e+03 1.00000e+00 1.88765e-08 0.00000e+00 2.13032e-08 1.04714e-08 -2.58628e-09 1.09633e+05
2.87460e+03 1.00000e+00 2.86860e-07 0.00000e+00 3.17593e-07 1.43157e-07 -1.74301e-08 1.09633e+05
9.63210e+02 1.00000e+00 1.17544e-02 0.00000e+00 1.36325e-02 1.03017e-03 -1.42743e-04 1.09633e+05
7.15260e+02 1.00000e+00 6.90152e-02 0.00000e+00 8.18586e-02 4.01801e-03 2.26042e-03 1.09633e+05
1.55050e+03 1.00000e+00 3.37803e-04 0.00000e+00 3.79942e-04 3.95333e-05 1.44021e-05 1.09633e+05
2.73160e+03 1.00000e+00 5.96664e-07 0.00000e+00 6.36387e-07 2.54646e-07 -2.09143e-08 1.09633e+05
9.35410e+02 1.00000e+00 1.49417e-02 0.00000e+00 1.63853e-02 1.25253e-03 2.43358e-04 1.09633e+05
8.15130e+02 1.00000e+00 3.40307e-02 0.00000e+00 3.70915e-02 2.26101e-03 -2.85424e-03 1.09633e+05
2.32310e+03 1.00000e+00 4.88940e-06 0.00000e+00 5.50512e-06 1.63560e-06 -1.95050e-07 1.09633e+05
3.26050e+03 1.00000e+00 4.20651e-08 0.00000e+00 4.70213e-08 2.26236e-08 -5.03653e-09 1.09633e+05
1.07810e+03 1.00000e+00 5.65282e-03 0.00000e+00 6.72246e-03 4.87882e-04 5.18930e-04 1.09633e+05
3.39760e+03 1.00000e+00 2.25293e-08 0.00000e+00 2.54615e-08 1.33679e-08 -3.24936e-09 1.09633e+05
2.39440e+02 1.00000e+00 9.72006e+00 0.00000e+00 1.13800e+01 5.20909e-01 -5.02868e-02 1.09633e+05
2.28930e+03 1.00000e+00 6.00718e-06 0.00000e+00 6.59430e-06 1.84696e-06 1.32643e-07 1.09633e+05
6.06460e+02 1.00000e+00 1.68493e-01 0.00000e+00 1.94621e-01 1.14927e-02 1.50707e-03 1.09633e+05
2.35160e+03 1.00000e+00 4.24364e-06 0.00000e+00 4.73068e-06 1.44188e-06 7.33696e-08 1.09633e+05
3.48440e+03 1.00000e+00 1.53429e-08 0.00000e+00 1.67663e-08 8.55243e-09 -2.70317e-09 1.09633e+05
3.27480e+03 1.00000e+00 3.95688e-08 0.00000e+00 4.49130e-08 2.07864e-08 -5.02055e-09 1.09633e+05
6.04930e+02 1.00000e+00 1.74321e-01 0.00000e+00 1.99725e-01 9.68467e-03 -4.57373e-04 1.09633e+05
3.25120e+03 1.00000e+00 4.41800e-08 0.00000e+00 4.92703e-08 2.37838e-08 -4.81882e-09 1.09633e+05
1.32710e+03 1.00000e+00 1.18518e-03 0.00000e+00 1.34848e-03 1.31568e-04 -1.02640e-04 1.09633e+05
4.33580e+02 1.00000e+00 8.12683e-01 0.00000e+00 9.76491e-01 4.96784e-02 9.54439e-03 1.09633e+05
2.45230e+03 1.00000e+00 2.47071e-06 0.00000e+00 2.61853e-06 9.21669e-07 -8.97605e-08 1.09633e+05
1.00980e+03 1.00000e+00 8.52279e-03 0.00000e+00 1.01235e-02 8.33716e-04 -8.83728e-04 1.09633e+05
1.07630e+03 1.00000e+00 5.51748e-03 0.00000e+00 6.16168e-03 4.88920e-04 8.69989e-05 1.09633e+05
2.79300e+03 1.00000e+00 4.15001e-07 0.00000e+00 4.71157e-07 2.02730e-07 -2.19004e-08 1.09633e+05
1.54540e+03 1.00000e+00 3.62028e-04 0.00000e+00 3.95780e-04 4.53329e-05 -8.01885e-06 1.09633e+05
1.18710e+03 1.00000e+00 2.88590e-03 0.00000e+00 3.18095e-03 2.87094e-04 1.00661e-05 1.09633e+05
4.86350e+02 1.00000e+00 4.75256e-01 0.00000e+00 5.73164e-01 2.27588e-02 1.83897e-03 1.09633e+05
9.72430e+02 1.00000e+00 1.09356e-02 0.00000e+00 1.30705e-02 1.13527e-03 7.41642e-04 1.09633e+05
1.45760e+03 1.00000e+00 5.71803e-04 0.00000e+00 6.75425e-04 6.72340e-05 7.03647e-06 1.09633e+05
3.48100e+03 1.00000e+00 1.63609e-08 0.00000e+00 1.72623e-08 9.20422e-09 -2.11707e-09 1.09633e+05
6.99610e+02 1.00000e+00 7.92174e-02 0.00000e+00 8.97508e-02 5.49811e-03 -1.09418e-03 1.09633e+05
1.59400e+03 1.00000e+00 2.62466e-04 0.00000e+00 2.97000e-04 3.54115e-05 9.77348e-06 1.09633e+05
1.67530e+03 1.00000e+00 1.64227e-04 0.00000e+00 1.87265e-04 2.67930e-05 9.85402e-06 1.09633e+05
2.19740e+03 1.00000e+00 9.90228e-06 0.00000e+00 1.05313e-05 2.93475e-06 -1.35836e-08 1.09633e+05
1.97220e+03 1.00000e+00 3.29942e-05 0.00000e+00 3.56031e-05 6.49387e-06 1.17123e-07 1.09633e+05
3.14290e+03 1.00000e+00 7.42035e-08 0.00000e+00 7.84868e-08 3.99089e-08 -5.23970e-09 1.09633e+05
4.61470e+02 1.00000e+00 6.29714e-01 0.00000e+00 7.52270e-01 3.62749e-02 5.66126e-03 1.09633e+05
2.40310e+03 1.00000e+00 3.28349e-06 0.00000e+00 3.65992e-06 1.15438e-06 5.35204e-08 1.09633e+05
6.88400e+02 1.00000e+00 8.52884e-02 0.00000e+00 9.87621e-02 6.33708e-03 1.74108e-03 1.09633e+05
1.15230e+03 1.00000e+00 3.63598e-03 0.00000e+00 4.06222e-03 2.99482e-04 -4.26787e-05 1.09633e+05
2.49330e+03 1.00000e+00 2.02711e-06 0.00000e+00 2.23385e-06 7.84874e-07 -1.56328e-07 1.09633e+05
2.96460e+03 1.00000e+00 1.78590e-07 0.00000e+00 1.89370e-07 9.95455e-08 -1.05161e-08 1.09633e+05
1.35080e+03 1.00000e+00 1.06109e-03 0.00000e+00 1.16823e-03 1.15372e-04 -8.26392e-07 1.09633e+05
1.88260e+03 1.00000e+00 5.29790e-05 0.00000e+00 5.79534e-05 1.00770e-05 -6.87774e-08 1.09633e+05
4.53880e+02 1.00000e+00 6.72092e-01 0.00000e+00 7.77710e-01 3.91554e-02 -2.94791e-03 1.09633e+05
2.74730e+03 1.00000e+00 5.30571e-07 0.00000e+00 5.81646e-07 2.60457e-07 -4.19392e-08 1.09633e+05
3.16480e+03 1.00000e+00 6.72630e-08 0.00000e+00 7.36708e-08 3.58000e-08 -7.35437e-09 1.09633e+05
3.37250e+03 1.00000e+00 2.54364e-08 0.00000e+00 2.77425e-08 1.54379e-08 -2.24274e-09 1.09633e+05
2.65860e+03 1.00000e+00 8.13828e-07 0.00000e+00 8.95702e-07 3.81737e-07 -6.99315e-08 1.09633e+05
7.95450e+02 1.00000e+00 3.68781e-02 0.00000e+00 4.53290e-02 2.47121e-03 1.31475e-03 1.09633e+05
3.26190e+03 1.00000e+00 4.14723e-08 0.00000e+00 4.51769e-08 2.32884e-08 -4.12833e-09 1.09633e+05
9.78470e+02 1.00000e+00 1.07160e-02 0.00000e+00 1.21041e-02 8.33989e-04 2.43063e-04 1.09633e+05
2.66580e+03 1.00000e+00 8.19198e-07 0.00000e+00 8.86119e-07 3.38663e-07 7.26182e-09 1.09633e+05
2.14510e+03 1.00000e+00 1.35326e-05 0.00000e+00 1.43574e-05 3.31880e-06 1.73330e-08 1.09633e+05
2.00160e+03 1.00000e+00 2.78289e-05 0.00000e+00 3.07487e-05 6.12008e-06 -3.04372e-08 1.09633e+05
7.94000e+02 1.00000e+00 3.65558e-02 0.00000e+00 4.55856e-02 2.76488e-03 -9.27023e-04 1.09633e+05
1.32930e+03 1.00000e+00 1.22619e-03 0.00000e+00 1.35665e-03 1.23024e-04 3.69251e-05 1.09633e+05
2.44180e+03 1.00000e+00 2.74508e-06 0.00000e+00 2.92130e-06 1.02159e-06 -1.64155e-07 1.09633e+05
2.54800e+03 1.00000e+00 1.49614e-06 0.00000e+00 1.62748e-06 6.09629e-07 -4.34506e-08 1.09633e+05
2.34690e+03 1.00000e+00 4.35537e-06 0.00000e+00 4.63197e-06 1.43278e-06 2.12388e-08 1.09633e+05
2.29210e+03 1.00000e+00 5.48447e-06 0.00000e+00 6.52050e-06 1.96019e-06 -4.13974e-07 1.09633e+05
2.55760e+03 1.00000e+00 1.39224e-06 0.00000e+00 1.54892e-06 5.47671e-07 -7.50295e-08 1.09633e+05
2.84190e+03 1.00000e+00 3.28446e-07 0.00000e+00 3.58003e-07 1.63082e-07 -3.44592e-09 1.09633e+05
2.71960e+03 1.00000e+00 6.37811e-07 0.00000e+00 6.59666e-07 2.92978e-07 6.72577e-10 1.09633e+05
6.51660e+02 1.00000e+00 1.16028e-01 0.00000e+00 1.37515e-01 7.49398e-03 -1.92481e-03 1.09633e+05
1.39410e+03 1.00000e+00 8.45062e-04 0.00000e+00 9.10881e-04 9.78204e-05 7.80090e-05 1.09633e+05
1.00530e+03 1.00000e+00 8.98571e-03 0.00000e+00 1.04800e-02 7.89564e-04 1.29257e-05 1.09633e+05
7.32690e+02 1.00000e+00 6.22960e-02 0.00000e+00 7.27016e-02 4.25490e-03 -3.69513e-04 1.09633e+05
1.13350e+03 1.00000e+00 3.84661e-03 0.00000e+00 4.39704e-03 3.45347e-04 -9.68216e-05 1.09633e+05
8.28370e+02 1.00000e+00 2.95794e-02 0.00000e+00 3.48524e-02 2.10329e-03 -3.42040e-04 1.09633e+05
1.76230e+03 1.00000e+00 1.02382e-04 0.00000e+00 1.15594e-04 1.88421e-05 3.59181e-06 1.09633e+05
1.75230e+03 1.00000e+00 1.07768e-04 0.00000e+00 1.23706e-04 1.87179e-05 1.26984e-07 1.09633e+05
9.89250e+02 1.00000e+00 9.72831e-03 0.00000e+00 1.17280e-02 8.61100e-04 -2.53248e-04 1.09633e+05
6.19510e+02 1.00000e+00 1.47568e-01 0.00000e+00 1.71070e-01 9.77951e-03 2.95403e-03 1.09633e+05
7.62250e+02 1.00000e+00 4.83745e-02 0.00000e+00 5.31490e-02 3.33814e-03 1.90259e-03 1.09633e+05
2.89910e+03 1.00000e+00 2.45889e-07 0.00000e+00 2.60382e-07 1.39134e-07 -1.57680e-08 1.09633e+05
2.22150e+03 1.00000e+00 8.71532e-06 0.00000e+00 9.25605e-06 2.66217e-06 -7.87002e-07 1.09633e+05
