file                  m1000011      m1000015      m2000015      staumix11     2000015_-2000015_13000_LO_test 2000015_-2000015_13000_NLO_1_relerr 2000015_-2000015_13000_NLO_1 2000015_-2000015_13000_NLO_05 2000015_-2000015_13000_NLO_2 2000015_-2000015_13000_NLO_pdf 2000015_-2000015_13000_NLO_aup 2000015_-2000015_13000_NLO_adn 
12_3.slha 3.20000e+02   3.20000e+02   4.70000e+02   5.00000e-01   3.86570e-01   7.76100e-04   4.44590e-01   4.54310e-01   4.34560e-01   1.47310e-02   4.44940e-01   4.43060e-01  
130_1.slha 1.20000e+02   1.20000e+02   1.20000e+02   7.50000e-01   4.63550e+01   7.51910e-04   5.60450e+01   5.70430e+01   5.54380e+01   1.16380e+00   5.56540e+01   5.63560e+01  
130_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   6.25000e-01   5.07400e+00   7.72030e-04   5.90830e+00   6.03300e+00   5.80870e+00   1.35690e-01   5.88850e+00   5.91570e+00  
130_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   6.25000e-01   1.27600e+00   7.77180e-04   1.47110e+00   1.50260e+00   1.44230e+00   4.00500e-02   1.46930e+00   1.46940e+00  
131_1.slha 8.00000e+01   8.00000e+01   1.30000e+02   5.00000e-01   5.79770e+01   7.51970e-04   6.97210e+01   7.10150e+01   6.89060e+01   1.32080e+00   6.92480e+01   7.00850e+01  
131_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   7.50000e-01   3.99510e+00   7.73250e-04   4.65280e+00   4.75080e+00   4.57450e+00   1.09600e-01   4.63760e+00   4.65850e+00  
131_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   5.00000e-01   1.59080e+00   7.76270e-04   1.83390e+00   1.87320e+00   1.79800e+00   4.96300e-02   1.83150e+00   1.83190e+00  
132_1.slha 1.20000e+02   1.20000e+02   1.70000e+02   3.75000e-01   2.71880e+01   7.60990e-04   3.21640e+01   3.28150e+01   3.17080e+01   6.30910e-01   3.19890e+01   3.22790e+01  
132_2.slha 2.40000e+02   2.40000e+02   2.40000e+02   8.75000e-01   3.40630e+00   7.73910e-04   3.96740e+00   4.05100e+00   3.90070e+00   9.49350e-02   3.95470e+00   3.97220e+00  
132_3.slha 3.40000e+02   3.40000e+02   3.40000e+02   7.50000e-01   1.00950e+00   7.78330e-04   1.16400e+00   1.18880e+00   1.14130e+00   3.20070e-02   1.16260e+00   1.16270e+00  
